,Opponent,Points_Against,Position,Team,Week,Year,Season_Ave,Season_STD
0,@IND,35.50,QB,Detroit Lions Defense,1,2016,18.9775,9.830611554191924
0,@NO,31.42,QB,Oakland Raiders Defense,1,2016,17.405,8.35319540831003
0,@KC,28.02,QB,Los Angeles Chargers Defense,1,2016,16.155,7.159565382800009
0,DET,26.10,QB,Indianapolis Colts Defense,1,2016,17.69,8.643188409513757
0,TB,25.54,QB,Atlanta Falcons Defense,1,2016,19.08125,9.153822891525254
0,@ATL,24.36,QB,Tampa Bay Buccaneers Defense,1,2016,16.3025,9.332470828494772
0,GB,23.56,QB,Jacksonville Jaguars Defense,1,2016,15.21125,6.357343137247343
0,OAK,22.36,QB,New Orleans Saints Defense,1,2016,18.26875,7.26641164780073
0,PIT,21.80,QB,Washington Redskins Defense,1,2016,16.601249999999997,7.000641147108473
0,CAR,21.16,QB,Denver Broncos Defense,1,2016,12.12,6.023229786320918
0,@PHI,19.22,QB,Cleveland Browns Defense,1,2016,19.401249999999997,6.739629069911786
0,@ARI,18.94,QB,New England Patriots Defense,1,2016,15.626249999999999,7.785380341307901
0,NYG,18.28,QB,Dallas Cowboys Defense,1,2016,16.53375,7.411415082790315
0,CIN,17.34,QB,New York Jets Defense,1,2016,17.1175,8.875689037046811
0,@TEN,16.74,QB,Minnesota Vikings Defense,1,2016,14.80625,7.863652234845348
0,@HOU,16.64,QB,Chicago Bears Defense,1,2016,17.01375,7.716291016986304
0,MIA,15.14,QB,Seattle Seahawks Defense,1,2016,14.35375,6.575907228843252
0,@NYJ,15.06,QB,Cincinnati Bengals Defense,1,2016,15.85625,7.670326705213141
0,@JAX,15.00,QB,Green Bay Packers Defense,1,2016,17.688750000000002,8.700457053579223
0,LAC,14.62,QB,Kansas City Chiefs Defense,1,2016,15.506250000000001,10.127281877942083
0,NE,14.06,QB,Arizona Cardinals Defense,1,2016,15.775,9.212195561255934
0,@SF,13.50,QB,Los Angeles Rams Defense,1,2016,17.682499999999997,8.382066816582116
0,@BAL,12.02,QB,Buffalo Bills Defense,1,2016,15.7875,8.349998414934687
0,@SEA,11.92,QB,Miami Dolphins Defense,1,2016,18.6525,10.325249462874407
0,CHI,11.84,QB,Houston Texans Defense,1,2016,13.9725,6.3750063437108
0,@DAL,10.28,QB,New York Giants Defense,1,2016,12.47875,4.423807915200234
0,MIN,10.24,QB,Tennessee Titans Defense,1,2016,18.495,8.248045044665039
0,@WAS,9.96,QB,Pittsburgh Steelers Defense,1,2016,14.62125,5.127092112436811
0,CLE,9.30,QB,Philadelphia Eagles Defense,1,2016,15.17875,7.790843230055018
0,@DEN,9.12,QB,Carolina Panthers Defense,1,2016,16.63375,8.962049233885532
0,BUF,5.54,QB,Baltimore Ravens Defense,1,2016,15.48,7.745479706406372
0,LA,2.20,QB,San Francisco 49ers Defense,1,2016,17.426250000000003,8.98272918045578
0,@CAR,29.82,QB,San Francisco 49ers Defense,2,2016,17.426250000000003,8.98272918045578
0,ATL,27.84,QB,Oakland Raiders Defense,2,2016,17.405,8.35319540831003
0,@NE,26.16,QB,Miami Dolphins Defense,2,2016,18.6525,10.325249462874407
0,@BUF,24.98,QB,New York Jets Defense,2,2016,17.1175,8.875689037046811
0,@OAK,24.96,QB,Atlanta Falcons Defense,2,2016,19.08125,9.153822891525254
0,@ARI,24.60,QB,Tampa Bay Buccaneers Defense,2,2016,16.3025,9.332470828494772
0,@LAC,23.70,QB,Jacksonville Jaguars Defense,2,2016,15.21125,6.357343137247343
0,MIA,22.98,QB,New England Patriots Defense,2,2016,15.626249999999999,7.785380341307901
0,NYJ,21.06,QB,Buffalo Bills Defense,2,2016,15.7875,8.349998414934687
0,SF,20.72,QB,Carolina Panthers Defense,2,2016,16.63375,8.962049233885532
0,@PIT,19.76,QB,Cincinnati Bengals Defense,2,2016,15.85625,7.670326705213141
0,CIN,19.34,QB,Pittsburgh Steelers Defense,2,2016,14.62125,5.127092112436811
0,@MIN,19.14,QB,Green Bay Packers Defense,2,2016,17.688750000000002,8.700457053579223
0,@WAS,18.56,QB,Dallas Cowboys Defense,2,2016,16.53375,7.411415082790315
0,JAX,18.56,QB,Los Angeles Chargers Defense,2,2016,16.155,7.159565382800009
0,DAL,18.28,QB,Washington Redskins Defense,2,2016,16.601249999999997,7.000641147108473
0,GB,17.42,QB,Minnesota Vikings Defense,2,2016,14.80625,7.863652234845348
0,TEN,16.52,QB,Detroit Lions Defense,2,2016,18.9775,9.830611554191924
0,BAL,16.18,QB,Cleveland Browns Defense,2,2016,19.401249999999997,6.739629069911786
0,@DET,15.50,QB,Tennessee Titans Defense,2,2016,18.495,8.248045044665039
0,NO,14.52,QB,New York Giants Defense,2,2016,12.47875,4.423807915200234
0,@CLE,14.40,QB,Baltimore Ravens Defense,2,2016,15.48,7.745479706406372
0,PHI,12.60,QB,Chicago Bears Defense,2,2016,17.01375,7.716291016986304
0,@NYG,12.32,QB,New Orleans Saints Defense,2,2016,18.26875,7.26641164780073
0,SEA,11.56,QB,Los Angeles Rams Defense,2,2016,17.682499999999997,8.382066816582116
0,@DEN,11.34,QB,Indianapolis Colts Defense,2,2016,17.69,8.643188409513757
0,@HOU,10.42,QB,Kansas City Chiefs Defense,2,2016,15.506250000000001,10.127281877942083
0,IND,10.08,QB,Denver Broncos Defense,2,2016,12.12,6.023229786320918
0,@LA,10.06,QB,Seattle Seahawks Defense,2,2016,14.35375,6.575907228843252
0,@CHI,5.40,QB,Philadelphia Eagles Defense,2,2016,15.17875,7.790843230055018
0,TB,4.62,QB,Arizona Cardinals Defense,2,2016,15.775,9.212195561255934
0,KC,3.64,QB,Houston Texans Defense,2,2016,13.9725,6.3750063437108
0,DEN,28.98,QB,Cincinnati Bengals Defense,3,2016,15.85625,7.670326705213141
0,DET,26.50,QB,Green Bay Packers Defense,3,2016,17.688750000000002,8.700457053579223
0,@GB,26.40,QB,Detroit Lions Defense,3,2016,18.9775,9.830611554191924
0,@NO,25.94,QB,Atlanta Falcons Defense,3,2016,19.08125,9.153822891525254
0,@TB,25.50,QB,Los Angeles Rams Defense,3,2016,17.682499999999997,8.382066816582116
0,@DAL,23.52,QB,Chicago Bears Defense,3,2016,17.01375,7.716291016986304
0,@PHI,21.04,QB,Pittsburgh Steelers Defense,3,2016,14.62125,5.127092112436811
0,ATL,19.90,QB,New Orleans Saints Defense,3,2016,18.26875,7.26641164780073
0,WAS,19.34,QB,New York Giants Defense,3,2016,12.47875,4.423807915200234
0,@MIA,18.96,QB,Cleveland Browns Defense,3,2016,19.401249999999997,6.739629069911786
0,CHI,18.88,QB,Dallas Cowboys Defense,3,2016,16.53375,7.411415082790315
0,@SEA,18.42,QB,San Francisco 49ers Defense,3,2016,17.426250000000003,8.98272918045578
0,@BUF,16.36,QB,Arizona Cardinals Defense,3,2016,15.775,9.212195561255934
0,@NE,14.92,QB,Houston Texans Defense,3,2016,13.9725,6.3750063437108
0,@NYG,14.00,QB,Washington Redskins Defense,3,2016,16.601249999999997,7.000641147108473
0,LA,13.70,QB,Tampa Bay Buccaneers Defense,3,2016,16.3025,9.332470828494772
0,@IND,13.24,QB,Los Angeles Chargers Defense,3,2016,16.155,7.159565382800009
0,@CAR,13.20,QB,Minnesota Vikings Defense,3,2016,14.80625,7.863652234845348
0,@KC,13.18,QB,New York Jets Defense,3,2016,17.1175,8.875689037046811
0,OAK,11.86,QB,Tennessee Titans Defense,3,2016,18.495,8.248045044665039
0,BAL,11.76,QB,Jacksonville Jaguars Defense,3,2016,15.21125,6.357343137247343
0,@JAX,11.46,QB,Baltimore Ravens Defense,3,2016,15.48,7.745479706406372
0,LAC,11.24,QB,Indianapolis Colts Defense,3,2016,17.69,8.643188409513757
0,MIN,10.64,QB,Carolina Panthers Defense,3,2016,16.63375,8.962049233885532
0,@CIN,10.24,QB,Denver Broncos Defense,3,2016,12.12,6.023229786320918
0,CLE,9.66,QB,Miami Dolphins Defense,3,2016,18.6525,10.325249462874407
0,HOU,7.14,QB,New England Patriots Defense,3,2016,15.626249999999999,7.785380341307901
0,PIT,6.98,QB,Philadelphia Eagles Defense,3,2016,15.17875,7.790843230055018
0,SF,4.96,QB,Seattle Seahawks Defense,3,2016,14.35375,6.575907228843252
0,@TEN,4.76,QB,Oakland Raiders Defense,3,2016,17.405,8.35319540831003
0,ARI,3.48,QB,Buffalo Bills Defense,3,2016,15.7875,8.349998414934687
0,NYJ,-2.28,QB,Kansas City Chiefs Defense,3,2016,15.506250000000001,10.127281877942083
0,@ATL,35.52,QB,Carolina Panthers Defense,4,2016,16.63375,8.962049233885532
0,@PIT,33.90,QB,Kansas City Chiefs Defense,4,2016,15.506250000000001,10.127281877942083
0,CAR,28.78,QB,Atlanta Falcons Defense,4,2016,19.08125,9.153822891525254
0,@JAX,25.88,QB,Indianapolis Colts Defense,4,2016,17.69,8.643188409513757
0,SEA,23.86,QB,New York Jets Defense,4,2016,17.1175,8.875689037046811
0,OAK,23.76,QB,Baltimore Ravens Defense,4,2016,15.48,7.745479706406372
0,@BAL,22.02,QB,Oakland Raiders Defense,4,2016,17.405,8.35319540831003
0,@CHI,19.78,QB,Detroit Lions Defense,4,2016,18.9775,9.830611554191924
0,@LAC,18.84,QB,New Orleans Saints Defense,4,2016,18.26875,7.26641164780073
0,DAL,18.10,QB,San Francisco 49ers Defense,4,2016,17.426250000000003,8.98272918045578
0,LA,18.04,QB,Arizona Cardinals Defense,4,2016,15.775,9.212195561255934
0,KC,17.68,QB,Pittsburgh Steelers Defense,4,2016,14.62125,5.127092112436811
0,IND,17.66,QB,Jacksonville Jaguars Defense,4,2016,15.21125,6.357343137247343
0,@WAS,17.32,QB,Cleveland Browns Defense,4,2016,19.401249999999997,6.739629069911786
0,DEN,17.12,QB,Tampa Bay Buccaneers Defense,4,2016,16.3025,9.332470828494772
0,BUF,16.64,QB,New England Patriots Defense,4,2016,15.626249999999999,7.785380341307901
0,@HOU,15.56,QB,Tennessee Titans Defense,4,2016,18.495,8.248045044665039
0,@MIN,15.08,QB,New York Giants Defense,4,2016,12.47875,4.423807915200234
0,@CIN,14.64,QB,Miami Dolphins Defense,4,2016,18.6525,10.325249462874407
0,@SF,12.54,QB,Dallas Cowboys Defense,4,2016,16.53375,7.411415082790315
0,NO,11.88,QB,Los Angeles Chargers Defense,4,2016,16.155,7.159565382800009
0,CLE,11.12,QB,Washington Redskins Defense,4,2016,16.601249999999997,7.000641147108473
0,@TB,11.06,QB,Denver Broncos Defense,4,2016,12.12,6.023229786320918
0,@ARI,9.00,QB,Los Angeles Rams Defense,4,2016,17.682499999999997,8.382066816582116
0,@NYJ,8.94,QB,Seattle Seahawks Defense,4,2016,14.35375,6.575907228843252
0,@NE,8.50,QB,Buffalo Bills Defense,4,2016,15.7875,8.349998414934687
0,NYG,8.44,QB,Minnesota Vikings Defense,4,2016,14.80625,7.863652234845348
0,DET,8.22,QB,Chicago Bears Defense,4,2016,17.01375,7.716291016986304
0,TEN,8.08,QB,Houston Texans Defense,4,2016,13.9725,6.3750063437108
0,MIA,7.56,QB,Cincinnati Bengals Defense,4,2016,15.85625,7.670326705213141
0,Bye,0.00,QB,Philadelphia Eagles Defense,4,2016,15.17875,7.790843230055018
0,Bye,0.00,QB,Green Bay Packers Defense,4,2016,17.688750000000002,8.700457053579223
0,TEN,30.52,QB,Miami Dolphins Defense,5,2016,18.6525,10.325249462874407
0,NE,29.34,QB,Cleveland Browns Defense,5,2016,19.401249999999997,6.739629069911786
0,@PIT,29.00,QB,New York Jets Defense,5,2016,17.1175,8.875689037046811
0,LAC,26.36,QB,Oakland Raiders Defense,5,2016,17.405,8.35319540831003
0,CHI,23.78,QB,Indianapolis Colts Defense,5,2016,17.69,8.643188409513757
0,@IND,22.18,QB,Chicago Bears Defense,5,2016,17.01375,7.716291016986304
0,CIN,22.16,QB,Dallas Cowboys Defense,5,2016,16.53375,7.411415082790315
0,@OAK,21.98,QB,Los Angeles Chargers Defense,5,2016,16.155,7.159565382800009
0,@SF,19.48,QB,Arizona Cardinals Defense,5,2016,15.775,9.212195561255934
0,@DET,18.80,QB,Philadelphia Eagles Defense,5,2016,15.17875,7.790843230055018
0,@MIN,18.64,QB,Houston Texans Defense,5,2016,13.9725,6.3750063437108
0,@DAL,17.48,QB,Cincinnati Bengals Defense,5,2016,15.85625,7.670326705213141
0,PHI,16.92,QB,Detroit Lions Defense,5,2016,18.9775,9.830611554191924
0,@GB,15.86,QB,New York Giants Defense,5,2016,12.47875,4.423807915200234
0,@CLE,15.86,QB,New England Patriots Defense,5,2016,15.626249999999999,7.785380341307901
0,BUF,15.76,QB,Los Angeles Rams Defense,5,2016,17.682499999999997,8.382066816582116
0,TB,15.36,QB,Carolina Panthers Defense,5,2016,16.63375,8.962049233885532
0,NYJ,15.10,QB,Pittsburgh Steelers Defense,5,2016,14.62125,5.127092112436811
0,ATL,14.98,QB,Denver Broncos Defense,5,2016,12.12,6.023229786320918
0,@BAL,13.00,QB,Washington Redskins Defense,5,2016,16.601249999999997,7.000641147108473
0,ARI,12.76,QB,San Francisco 49ers Defense,5,2016,17.426250000000003,8.98272918045578
0,@DEN,12.72,QB,Atlanta Falcons Defense,5,2016,19.08125,9.153822891525254
0,WAS,12.30,QB,Baltimore Ravens Defense,5,2016,15.48,7.745479706406372
0,NYG,10.06,QB,Green Bay Packers Defense,5,2016,17.688750000000002,8.700457053579223
0,HOU,9.36,QB,Minnesota Vikings Defense,5,2016,14.80625,7.863652234845348
0,@LA,6.84,QB,Buffalo Bills Defense,5,2016,15.7875,8.349998414934687
0,@CAR,5.52,QB,Tampa Bay Buccaneers Defense,5,2016,16.3025,9.332470828494772
0,@MIA,3.64,QB,Tennessee Titans Defense,5,2016,18.495,8.248045044665039
0,Bye,0.00,QB,Jacksonville Jaguars Defense,5,2016,15.21125,6.357343137247343
0,Bye,0.00,QB,Kansas City Chiefs Defense,5,2016,15.506250000000001,10.127281877942083
0,Bye,0.00,QB,New Orleans Saints Defense,5,2016,18.26875,7.26641164780073
0,Bye,0.00,QB,Seattle Seahawks Defense,5,2016,14.35375,6.575907228843252
0,@NO,32.60,QB,Carolina Panthers Defense,6,2016,16.63375,8.962049233885532
0,LA,29.54,QB,Detroit Lions Defense,6,2016,18.9775,9.830611554191924
0,@DET,28.20,QB,Los Angeles Rams Defense,6,2016,17.682499999999997,8.382066816582116
0,@TEN,27.76,QB,Cleveland Browns Defense,6,2016,19.401249999999997,6.739629069911786
0,@NE,27.24,QB,Cincinnati Bengals Defense,6,2016,15.85625,7.670326705213141
0,CAR,26.98,QB,New Orleans Saints Defense,6,2016,18.26875,7.26641164780073
0,@NYG,24.12,QB,Baltimore Ravens Defense,6,2016,15.48,7.745479706406372
0,IND,23.38,QB,Houston Texans Defense,6,2016,13.9725,6.3750063437108
0,CIN,21.86,QB,New England Patriots Defense,6,2016,15.626249999999999,7.785380341307901
0,CLE,21.74,QB,Tennessee Titans Defense,6,2016,18.495,8.248045044665039
0,ATL,21.60,QB,Seattle Seahawks Defense,6,2016,14.35375,6.575907228843252
0,@BUF,21.06,QB,San Francisco 49ers Defense,6,2016,17.426250000000003,8.98272918045578
0,DAL,18.48,QB,Green Bay Packers Defense,6,2016,17.688750000000002,8.700457053579223
0,SF,18.08,QB,Buffalo Bills Defense,6,2016,15.7875,8.349998414934687
0,@WAS,17.32,QB,Philadelphia Eagles Defense,6,2016,15.17875,7.790843230055018
0,@HOU,16.36,QB,Indianapolis Colts Defense,6,2016,17.69,8.643188409513757
0,DEN,13.30,QB,Los Angeles Chargers Defense,6,2016,16.155,7.159565382800009
0,@ARI,12.80,QB,New York Jets Defense,6,2016,17.1175,8.875689037046811
0,@GB,12.46,QB,Dallas Cowboys Defense,6,2016,16.53375,7.411415082790315
0,BAL,12.28,QB,New York Giants Defense,6,2016,12.47875,4.423807915200234
0,@CHI,12.08,QB,Jacksonville Jaguars Defense,6,2016,15.21125,6.357343137247343
0,@SEA,11.50,QB,Atlanta Falcons Defense,6,2016,19.08125,9.153822891525254
0,@LAC,11.12,QB,Denver Broncos Defense,6,2016,12.12,6.023229786320918
0,JAX,10.94,QB,Chicago Bears Defense,6,2016,17.01375,7.716291016986304
0,@MIA,10.38,QB,Pittsburgh Steelers Defense,6,2016,14.62125,5.127092112436811
0,@OAK,9.80,QB,Kansas City Chiefs Defense,6,2016,15.506250000000001,10.127281877942083
0,PIT,9.46,QB,Miami Dolphins Defense,6,2016,18.6525,10.325249462874407
0,KC,8.86,QB,Oakland Raiders Defense,6,2016,17.405,8.35319540831003
0,PHI,7.36,QB,Washington Redskins Defense,6,2016,16.601249999999997,7.000641147108473
0,NYJ,4.60,QB,Arizona Cardinals Defense,6,2016,15.775,9.212195561255934
0,Bye,0.00,QB,Tampa Bay Buccaneers Defense,6,2016,16.3025,9.332470828494772
0,Bye,0.00,QB,Minnesota Vikings Defense,6,2016,14.80625,7.863652234845348
0,IND,27.82,QB,Tennessee Titans Defense,7,2016,18.495,8.248045044665039
0,NO,24.68,QB,Kansas City Chiefs Defense,7,2016,15.506250000000001,10.127281877942083
0,BUF,24.34,QB,Miami Dolphins Defense,7,2016,18.6525,10.325249462874407
0,@GB,23.74,QB,Chicago Bears Defense,7,2016,17.01375,7.716291016986304
0,WAS,21.54,QB,Detroit Lions Defense,7,2016,18.9775,9.830611554191924
0,TB,20.66,QB,San Francisco 49ers Defense,7,2016,17.426250000000003,8.98272918045578
0,@CIN,20.32,QB,Cleveland Browns Defense,7,2016,19.401249999999997,6.739629069911786
0,CLE,19.48,QB,Cincinnati Bengals Defense,7,2016,15.85625,7.670326705213141
0,NE,18.18,QB,Pittsburgh Steelers Defense,7,2016,14.62125,5.127092112436811
0,@DET,17.84,QB,Washington Redskins Defense,7,2016,16.601249999999997,7.000641147108473
0,@KC,17.26,QB,New Orleans Saints Defense,7,2016,18.26875,7.26641164780073
0,@NYJ,17.20,QB,Baltimore Ravens Defense,7,2016,15.48,7.745479706406372
0,@TEN,16.68,QB,Indianapolis Colts Defense,7,2016,17.69,8.643188409513757
0,@MIA,16.26,QB,Buffalo Bills Defense,7,2016,15.7875,8.349998414934687
0,LAC,14.64,QB,Atlanta Falcons Defense,7,2016,19.08125,9.153822891525254
0,@ARI,14.48,QB,Seattle Seahawks Defense,7,2016,14.35375,6.575907228843252
0,@SF,14.12,QB,Tampa Bay Buccaneers Defense,7,2016,16.3025,9.332470828494772
0,@ATL,13.72,QB,Los Angeles Chargers Defense,7,2016,16.155,7.159565382800009
0,@PIT,13.24,QB,New England Patriots Defense,7,2016,15.626249999999999,7.785380341307901
0,@JAX,13.14,QB,Oakland Raiders Defense,7,2016,17.405,8.35319540831003
0,OAK,12.40,QB,Jacksonville Jaguars Defense,7,2016,15.21125,6.357343137247343
0,@DEN,10.18,QB,Houston Texans Defense,7,2016,13.9725,6.3750063437108
0,SEA,8.70,QB,Arizona Cardinals Defense,7,2016,15.775,9.212195561255934
0,@LA,7.94,QB,New York Giants Defense,7,2016,12.47875,4.423807915200234
0,NYG,7.64,QB,Los Angeles Rams Defense,7,2016,17.682499999999997,8.382066816582116
0,MIN,6.86,QB,Philadelphia Eagles Defense,7,2016,15.17875,7.790843230055018
0,@PHI,6.12,QB,Minnesota Vikings Defense,7,2016,14.80625,7.863652234845348
0,BAL,6.02,QB,New York Jets Defense,7,2016,17.1175,8.875689037046811
0,HOU,4.84,QB,Denver Broncos Defense,7,2016,12.12,6.023229786320918
0,CHI,1.10,QB,Green Bay Packers Defense,7,2016,17.688750000000002,8.700457053579223
0,Bye,0.00,QB,Dallas Cowboys Defense,7,2016,16.53375,7.411415082790315
0,Bye,0.00,QB,Carolina Panthers Defense,7,2016,16.63375,8.962049233885532
0,OAK,35.82,QB,Tampa Bay Buccaneers Defense,8,2016,16.3025,9.332470828494772
0,GB,33.84,QB,Atlanta Falcons Defense,8,2016,19.08125,9.153822891525254
0,NE,30.00,QB,Buffalo Bills Defense,8,2016,15.7875,8.349998414934687
0,JAX,29.68,QB,Tennessee Titans Defense,8,2016,18.495,8.248045044665039
0,@DAL,27.28,QB,Philadelphia Eagles Defense,8,2016,15.17875,7.790843230055018
0,KC,26.80,QB,Indianapolis Colts Defense,8,2016,17.69,8.643188409513757
0,@ATL,24.42,QB,Green Bay Packers Defense,8,2016,17.688750000000002,8.700457053579223
0,WAS,24.22,QB,Cincinnati Bengals Defense,8,2016,15.85625,7.670326705213141
0,ARI,22.52,QB,Carolina Panthers Defense,8,2016,16.63375,8.962049233885532
0,@BUF,21.52,QB,New England Patriots Defense,8,2016,15.626249999999999,7.785380341307901
0,@CLE,20.80,QB,New York Jets Defense,8,2016,17.1175,8.875689037046811
0,@NO,20.70,QB,Seattle Seahawks Defense,8,2016,14.35375,6.575907228843252
0,@TEN,20.50,QB,Jacksonville Jaguars Defense,8,2016,15.21125,6.357343137247343
0,@CIN,19.46,QB,Washington Redskins Defense,8,2016,16.601249999999997,7.000641147108473
0,@TB,18.80,QB,Oakland Raiders Defense,8,2016,17.405,8.35319540831003
0,@IND,18.40,QB,Kansas City Chiefs Defense,8,2016,15.506250000000001,10.127281877942083
0,NYJ,14.42,QB,Cleveland Browns Defense,8,2016,19.401249999999997,6.739629069911786
0,@CHI,14.28,QB,Minnesota Vikings Defense,8,2016,14.80625,7.863652234845348
0,DET,13.60,QB,Houston Texans Defense,8,2016,13.9725,6.3750063437108
0,MIN,13.12,QB,Chicago Bears Defense,8,2016,17.01375,7.716291016986304
0,@CAR,12.78,QB,Arizona Cardinals Defense,8,2016,15.775,9.212195561255934
0,LAC,12.68,QB,Denver Broncos Defense,8,2016,12.12,6.023229786320918
0,PHI,11.78,QB,Dallas Cowboys Defense,8,2016,16.53375,7.411415082790315
0,SEA,9.22,QB,New Orleans Saints Defense,8,2016,18.26875,7.26641164780073
0,@HOU,9.14,QB,Detroit Lions Defense,8,2016,18.9775,9.830611554191924
0,@DEN,6.84,QB,Los Angeles Chargers Defense,8,2016,16.155,7.159565382800009
0,Bye,0.00,QB,New York Giants Defense,8,2016,12.47875,4.423807915200234
0,Bye,0.00,QB,Miami Dolphins Defense,8,2016,18.6525,10.325249462874407
0,Bye,0.00,QB,Pittsburgh Steelers Defense,8,2016,14.62125,5.127092112436811
0,Bye,0.00,QB,San Francisco 49ers Defense,8,2016,17.426250000000003,8.98272918045578
0,Bye,0.00,QB,Baltimore Ravens Defense,8,2016,15.48,7.745479706406372
0,Bye,0.00,QB,Los Angeles Rams Defense,8,2016,17.682499999999997,8.382066816582116
0,@TB,30.54,QB,Atlanta Falcons Defense,9,2016,19.08125,9.153822891525254
0,ATL,27.56,QB,Tampa Bay Buccaneers Defense,9,2016,16.3025,9.332470828494772
0,@SEA,26.28,QB,Buffalo Bills Defense,9,2016,15.7875,8.349998414934687
0,@GB,26.18,QB,Indianapolis Colts Defense,9,2016,17.69,8.643188409513757
0,TEN,25.92,QB,Los Angeles Chargers Defense,9,2016,16.155,7.159565382800009
0,BUF,25.86,QB,Seattle Seahawks Defense,9,2016,14.35375,6.575907228843252
0,NO,24.72,QB,San Francisco 49ers Defense,9,2016,17.426250000000003,8.98272918045578
0,DAL,24.00,QB,Cleveland Browns Defense,9,2016,19.401249999999997,6.739629069911786
0,@SF,22.22,QB,New Orleans Saints Defense,9,2016,18.26875,7.26641164780073
0,@NYG,21.88,QB,Philadelphia Eagles Defense,9,2016,15.17875,7.790843230055018
0,JAX,21.48,QB,Kansas City Chiefs Defense,9,2016,15.506250000000001,10.127281877942083
0,PIT,18.86,QB,Baltimore Ravens Defense,9,2016,15.48,7.745479706406372
0,@LAC,18.70,QB,Tennessee Titans Defense,9,2016,18.495,8.248045044665039
0,@MIN,15.42,QB,Detroit Lions Defense,9,2016,18.9775,9.830611554191924
0,DEN,15.32,QB,Oakland Raiders Defense,9,2016,17.405,8.35319540831003
0,@BAL,15.20,QB,Pittsburgh Steelers Defense,9,2016,14.62125,5.127092112436811
0,DET,14.76,QB,Minnesota Vikings Defense,9,2016,14.80625,7.863652234845348
0,CAR,14.60,QB,Los Angeles Rams Defense,9,2016,17.682499999999997,8.382066816582116
0,@LA,13.84,QB,Carolina Panthers Defense,9,2016,16.63375,8.962049233885532
0,@CLE,13.22,QB,Dallas Cowboys Defense,9,2016,16.53375,7.411415082790315
0,IND,12.74,QB,Green Bay Packers Defense,9,2016,17.688750000000002,8.700457053579223
0,@KC,11.18,QB,Jacksonville Jaguars Defense,9,2016,15.21125,6.357343137247343
0,NYJ,11.12,QB,Miami Dolphins Defense,9,2016,18.6525,10.325249462874407
0,PHI,10.16,QB,New York Giants Defense,9,2016,12.47875,4.423807915200234
0,@MIA,9.66,QB,New York Jets Defense,9,2016,17.1175,8.875689037046811
0,@OAK,7.66,QB,Denver Broncos Defense,9,2016,12.12,6.023229786320918
0,Bye,0.00,QB,Chicago Bears Defense,9,2016,17.01375,7.716291016986304
0,Bye,0.00,QB,Cincinnati Bengals Defense,9,2016,15.85625,7.670326705213141
0,Bye,0.00,QB,Houston Texans Defense,9,2016,13.9725,6.3750063437108
0,Bye,0.00,QB,Arizona Cardinals Defense,9,2016,15.775,9.212195561255934
0,Bye,0.00,QB,New England Patriots Defense,9,2016,15.626249999999999,7.785380341307901
0,Bye,0.00,QB,Washington Redskins Defense,9,2016,16.601249999999997,7.000641147108473
0,@PIT,28.42,QB,Dallas Cowboys Defense,10,2016,16.53375,7.411415082790315
0,GB,27.86,QB,Tennessee Titans Defense,10,2016,18.495,8.248045044665039
0,@TEN,27.80,QB,Green Bay Packers Defense,10,2016,17.688750000000002,8.700457053579223
0,SEA,26.52,QB,New England Patriots Defense,10,2016,15.626249999999999,7.785380341307901
0,SF,23.90,QB,Arizona Cardinals Defense,10,2016,15.775,9.212195561255934
0,@CAR,23.84,QB,Kansas City Chiefs Defense,10,2016,15.506250000000001,10.127281877942083
0,@BAL,21.84,QB,Cleveland Browns Defense,10,2016,19.401249999999997,6.739629069911786
0,@NO,21.02,QB,Denver Broncos Defense,10,2016,12.12,6.023229786320918
0,MIA,19.20,QB,Los Angeles Chargers Defense,10,2016,16.155,7.159565382800009
0,DAL,18.76,QB,Pittsburgh Steelers Defense,10,2016,14.62125,5.127092112436811
0,@TB,18.48,QB,Chicago Bears Defense,10,2016,17.01375,7.716291016986304
0,@WAS,18.38,QB,Minnesota Vikings Defense,10,2016,14.80625,7.863652234845348
0,MIN,18.28,QB,Washington Redskins Defense,10,2016,16.601249999999997,7.000641147108473
0,@NYG,18.00,QB,Cincinnati Bengals Defense,10,2016,15.85625,7.670326705213141
0,@JAX,17.70,QB,Houston Texans Defense,10,2016,13.9725,6.3750063437108
0,@LAC,17.04,QB,Miami Dolphins Defense,10,2016,18.6525,10.325249462874407
0,DEN,14.82,QB,New Orleans Saints Defense,10,2016,18.26875,7.26641164780073
0,@ARI,14.64,QB,San Francisco 49ers Defense,10,2016,17.426250000000003,8.98272918045578
0,HOU,14.26,QB,Jacksonville Jaguars Defense,10,2016,15.21125,6.357343137247343
0,ATL,12.68,QB,Philadelphia Eagles Defense,10,2016,15.17875,7.790843230055018
0,CIN,11.66,QB,New York Giants Defense,10,2016,12.47875,4.423807915200234
0,@NE,11.34,QB,Seattle Seahawks Defense,10,2016,14.35375,6.575907228843252
0,@NYJ,8.52,QB,Los Angeles Rams Defense,10,2016,17.682499999999997,8.382066816582116
0,KC,8.42,QB,Carolina Panthers Defense,10,2016,16.63375,8.962049233885532
0,@PHI,8.24,QB,Atlanta Falcons Defense,10,2016,19.08125,9.153822891525254
0,LA,7.70,QB,New York Jets Defense,10,2016,17.1175,8.875689037046811
0,CHI,5.98,QB,Tampa Bay Buccaneers Defense,10,2016,16.3025,9.332470828494772
0,CLE,4.40,QB,Baltimore Ravens Defense,10,2016,15.48,7.745479706406372
